feedback_id,date,channel,customer_segment,plan_type,language,message,rating,product_area,sentiment_label,priority,resolved,response_time_hours
FB-00180,2025-08-27,chat,startup,enterprise,es,Funciones clave anunciadas en la web simplemente no existen aún.,2,features,negative,medium,True,16.1
FB-00181,2025-05-14,nps_survey,small_business,free,es,Configurar la autenticación multifactor fue sencillo. Nuestro equipo pequeño depende de que esto funcione bien.,4,account_access,positive,high,True,65.0
FB-00182,2025-08-24,review,enterprise,enterprise,es,Las nuevas funciones encajan bien con lo que realmente necesitamos.,4,features,positive,low,True,6.0
FB-00183,2025-01-04,email,freelancer,free,en,"We've been overcharged on our enterprise plan for three months. As a freelancer, this matters a lot to my workflow.",2,billing,negative,high,True,34.9
FB-00184,2025-12-04,review,agency,enterprise,en,The analytics module exceeded our expectations. We manage several client accounts and this is blocking delivery.,5,features,positive,low,True,2.4
FB-00185,2025-02-24,contact_form,enterprise,basic,es,"El precio es justo por el valor que obtenemos de la plataforma. Con el plan básico, esperábamos un soporte más ágil.",5,pricing,positive,low,True,9.8
FB-00186,2025-06-03,chat,small_business,basic,es,La incorporación fue fluida y el equipo fue productivo en un día.,5,onboarding,positive,medium,True,23.2
FB-00187,2025-08-11,email,freelancer,enterprise,en,The invoice total doesn't match what I agreed to at checkout.,1,billing,negative,critical,False,53.1
FB-00188,2025-12-17,review,freelancer,free,en,I can't reset my password and support hasn't helped in days.,1,account_access,negative,high,False,46.6
FB-00189,2025-10-16,review,startup,basic,es,El asistente de configuración hizo todo muy sencillo.,5,onboarding,positive,high,True,51.6
FB-00190,2025-02-20,contact_form,startup,free,en,Reports generate quickly even with large datasets. We're scaling fast and need this resolved quickly.,4,performance,positive,medium,True,32.6
FB-00191,2025-09-09,email,startup,enterprise,es,El conjunto de funciones cubre lo básico; queremos más personalización. Estamos creciendo rápido y necesitamos una solución pronto.,3,features,neutral,low,False,11.5
FB-00192,2025-05-07,contact_form,agency,pro,en,Onboarding was fine but took longer than the sales demo suggested. We manage several client accounts and this is blocking delivery.,3,onboarding,neutral,low,True,17.7
FB-00193,2025-01-03,contact_form,freelancer,free,en,"Training materials helped us adopt the platform quickly. As a freelancer, this matters a lot to my workflow.",5,onboarding,positive,low,True,3.9
FB-00194,2025-02-15,chat,freelancer,free,es,Las entregas por webhook fallan al azar y perdemos eventos críticos.,2,integrations,negative,high,False,24.9
FB-00195,2025-10-20,chat,agency,basic,en,"The app runs fine, though dashboards take a few extra seconds. Given our basic plan, we hoped for smoother support.",3,performance,neutral,high,True,43.3
FB-00196,2025-02-09,review,startup,enterprise,en,Training materials helped us adopt the platform quickly. We're scaling fast and need this resolved quickly.,4,onboarding,positive,low,True,15.1
FB-00197,2025-11-14,review,enterprise,pro,en,Finding settings and tools is straightforward. We upgraded to Pro specifically for better service.,4,usability,positive,low,True,20.9
FB-00198,2025-06-10,email,small_business,enterprise,es,Las nuevas funciones encajan bien con lo que realmente necesitamos.,4,features,positive,medium,True,27.6
FB-00199,2025-02-28,email,enterprise,pro,en,The reporting module lacks basic filters we need daily.,2,features,negative,medium,True,46.1
FB-00200,2025-07-29,chat,startup,free,en,Support keeps redirecting us without offering real solutions. We're scaling fast and need this resolved quickly.,1,support,negative,medium,True,14.2
FB-00201,2025-10-26,chat,agency,enterprise,es,Perdemos horas cada semana esperando que carguen las páginas.,2,performance,negative,high,True,26.6
FB-00202,2025-05-08,nps_survey,freelancer,free,es,"Configurar webhooks requirió troubleshooting adicional de nuestro lado. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,integrations,neutral,high,True,64.6
FB-00203,2025-02-20,contact_form,freelancer,free,en,"Our team gave up on setup after hitting multiple dead ends. As a freelancer, this matters a lot to my workflow.",2,onboarding,negative,high,False,73.5
FB-00204,2025-06-26,review,agency,basic,en,"Onboarding was smooth and our team was productive within a day. Given our basic plan, we hoped for smoother support.",5,onboarding,positive,medium,True,41.3
FB-00205,2025-06-28,contact_form,small_business,enterprise,en,The annual discount made upgrading an easy decision. Our small team depends on this working reliably.,5,pricing,positive,low,True,3.5
FB-00206,2025-12-13,support_ticket,startup,free,en,We've experienced severe timeouts during business-critical operations.,1,performance,negative,low,True,9.3
FB-00207,2025-11-24,chat,small_business,basic,en,Support keeps redirecting us without offering real solutions. Our small team depends on this working reliably.,2,support,negative,high,False,56.4
FB-00208,2025-10-02,chat,freelancer,free,es,"La documentación es útil aunque a veces está desactualizada. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,support,neutral,low,True,4.5
FB-00209,2025-11-09,contact_form,startup,enterprise,en,"We can't connect our internal tools because OAuth keeps failing. As enterprise customers, we expect priority handling.",2,integrations,negative,critical,False,145.6
FB-00210,2025-03-02,contact_form,small_business,pro,en,Admin accounts lost permissions after the last security update. Our small team depends on this working reliably.,1,account_access,negative,high,False,60.8
FB-00211,2025-11-22,chat,small_business,enterprise,es,Las cuentas de admin perdieron permisos tras la última actualización de seguridad.,1,account_access,negative,high,True,56.5
FB-00212,2025-10-15,support_ticket,small_business,enterprise,en,We've been overcharged on our enterprise plan for three months. Our small team depends on this working reliably.,1,billing,negative,high,False,56.0
FB-00213,2025-01-17,review,small_business,pro,en,We appreciate the detailed breakdown on every invoice. Our small team depends on this working reliably.,4,billing,positive,high,False,64.7
FB-00214,2025-10-05,chat,startup,pro,es,La aplicación se cae constantemente al cargar reportes grandes.,1,performance,negative,high,True,77.0
FB-00215,2025-05-15,contact_form,freelancer,enterprise,es,"Pagamos tarifas enterprise pero recibimos un servicio básico. Como clientes enterprise, esperamos atención prioritaria.",2,pricing,negative,high,True,82.5
FB-00216,2025-03-26,review,agency,enterprise,es,"El login es confiable, aunque los correos de restablecimiento tardan.",3,account_access,neutral,high,False,65.0
FB-00217,2025-10-21,email,startup,pro,en,Webhook setup required extra troubleshooting on our end.,3,integrations,neutral,medium,False,40.6
FB-00218,2025-05-08,review,small_business,basic,en,Onboarding documentation is outdated and contradicts the actual UI.,2,onboarding,negative,critical,False,106.7
FB-00219,2025-07-26,email,freelancer,free,es,El equipo abandonó la configuración tras varios callejones sin salida.,1,onboarding,negative,medium,True,31.3
FB-00220,2025-10-01,contact_form,startup,free,en,We rely on daily exports and they've been 100% reliable. We're scaling fast and need this resolved quickly.,5,exports,positive,medium,True,18.7
FB-00221,2025-12-16,nps_survey,enterprise,pro,en,SSO login works seamlessly across our entire organization. This affects multiple departments across our organization.,5,account_access,positive,low,True,2.4
FB-00222,2025-12-19,review,enterprise,basic,en,"Billing is transparent and easy to understand each month. Given our basic plan, we hoped for smoother support.",5,billing,positive,critical,False,59.2
FB-00223,2025-07-22,nps_survey,small_business,free,es,Los flujos personalizados son potentes y flexibles.,5,features,positive,medium,True,11.8
FB-00224,2025-01-05,review,agency,enterprise,es,"La interfaz es muy intuitiva, pude configurar todo en minutos.",5,usability,positive,medium,True,13.3
FB-00225,2025-06-10,support_ticket,freelancer,free,en,Speed is average compared to similar tools we've used. We're on the free plan but still expect basic reliability.,3,performance,neutral,high,False,78.2
FB-00226,2025-11-09,review,agency,free,es,"Funciona cuando aprendes dónde está todo, pero hay curva de aprendizaje. Gestionamos varias cuentas de clientes y esto nos está frenando.",3,usability,neutral,low,True,15.8
FB-00227,2025-02-21,review,small_business,free,en,Admin accounts lost permissions after the last security update.,1,account_access,negative,critical,False,85.7
FB-00228,2025-12-20,review,agency,pro,en,The platform is fast and handles our workload without lag.,4,performance,positive,medium,True,28.4
FB-00229,2025-07-17,contact_form,small_business,enterprise,es,"La facturación funciona bien, aunque el diseño de facturas podría mejorar. Nuestro equipo pequeño depende de que esto funcione bien.",3,billing,neutral,critical,False,56.5
FB-00230,2025-07-07,support_ticket,agency,enterprise,en,The reporting module lacks basic filters we need daily.,2,features,negative,low,True,3.5
FB-00231,2025-11-18,nps_survey,enterprise,pro,en,Payment reminders are helpful and never feel intrusive. This affects multiple departments across our organization.,5,billing,positive,critical,False,112.5
FB-00232,2025-10-02,review,small_business,basic,en,Transparent pricing with no hidden fees is a big plus. Our small team depends on this working reliably.,5,pricing,positive,low,True,17.0
FB-00233,2025-05-06,support_ticket,small_business,free,es,La incorporación estuvo bien pero tardó más de lo que prometió la demo. Estamos en el plan gratuito pero esperamos un mínimo de estabilidad.,3,onboarding,neutral,medium,True,10.2
FB-00234,2025-03-25,contact_form,small_business,free,en,We keep clicking the wrong buttons because labels are unclear.,2,usability,negative,low,True,5.7
FB-00235,2025-06-21,review,freelancer,free,es,"El precio está bien por ahora; reevaluaremos en la renovación. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,pricing,neutral,medium,True,36.5
FB-00236,2025-09-13,email,startup,free,es,Las exportaciones fallan en silencio y solo lo descubrimos días después. Estamos creciendo rápido y necesitamos una solución pronto.,1,exports,negative,medium,True,31.0
FB-00237,2025-01-24,contact_form,freelancer,basic,en,"Zapier integration connected our stack in under an hour. As a freelancer, this matters a lot to my workflow.",5,integrations,positive,low,True,23.1
FB-00238,2025-06-13,support_ticket,small_business,enterprise,es,El equipo abandonó la configuración tras varios callejones sin salida.,1,onboarding,negative,medium,True,10.1
FB-00239,2025-05-25,review,freelancer,enterprise,en,"Invoices are acceptable; nothing stands out as exceptional. As a freelancer, this matters a lot to my workflow.",3,billing,neutral,critical,False,49.0
FB-00240,2025-07-08,review,small_business,enterprise,en,The annual discount made upgrading an easy decision.,5,pricing,positive,medium,True,39.8
FB-00241,2025-11-22,review,agency,pro,es,La incorporación fue fluida y el equipo fue productivo en un día. Pasamos al plan Pro justamente por un mejor servicio.,5,onboarding,positive,low,True,18.0
FB-00242,2025-12-31,support_ticket,freelancer,basic,es,"Obtuvimos respuesta, pero tuvimos que insistir dos veces. Como freelancer, esto afecta mucho mi flujo de trabajo.",3,support,neutral,medium,False,43.9
